,Iteration,Classifier,AUC,Precision,Recall
3280,820,SVC_rec,0.6841269841269841,0.6730769230769231,1.0
3281,820,SVC_prec,0.8301587301587302,0.9473684210526315,0.5142857142857142
3282,820,RF,0.7730158730158732,0.8333333333333334,0.7142857142857143
3283,820,Dummy,0.4246031746031746,0.6944444444444444,0.7142857142857143
3284,821,SVC_rec,0.838095238095238,0.64,0.9142857142857143
3285,821,SVC_prec,0.8825396825396825,0.9615384615384616,0.7142857142857143
3286,821,RF,0.8555555555555554,0.9333333333333333,0.8
3287,821,Dummy,0.4825396825396826,0.53125,0.4857142857142857
3288,822,SVC_rec,0.6793650793650794,0.6666666666666666,0.9714285714285714
3289,822,SVC_prec,0.7777777777777777,0.8461538461538461,0.6285714285714286
3290,822,RF,0.7666666666666666,0.8285714285714286,0.8285714285714286
3291,822,Dummy,0.5507936507936508,0.7297297297297297,0.7714285714285715
3292,823,SVC_rec,0.7793650793650794,0.673469387755102,0.9428571428571428
3293,823,SVC_prec,0.8698412698412697,1.0,0.5714285714285714
3294,823,RF,0.8222222222222222,0.9230769230769231,0.6857142857142857
3295,823,Dummy,0.46904761904761905,0.6486486486486487,0.6857142857142857
3296,824,SVC_rec,0.8142857142857143,0.6666666666666666,0.9714285714285714
3297,824,SVC_prec,0.8428571428571429,0.8666666666666667,0.7428571428571429
3298,824,RF,0.8158730158730159,0.8378378378378378,0.8857142857142857
3299,824,Dummy,0.5809523809523811,0.71875,0.6571428571428571
3300,825,SVC_rec,0.8634920634920635,0.660377358490566,1.0
3301,825,SVC_prec,0.9015873015873015,0.9629629629629629,0.7428571428571429
3302,825,RF,0.9103174603174603,0.9142857142857143,0.9142857142857143
3303,825,Dummy,0.5246031746031746,0.6875,0.6285714285714286
3304,826,SVC_rec,0.8396825396825397,0.6538461538461539,0.9714285714285714
3305,826,SVC_prec,0.915873015873016,0.9615384615384616,0.7142857142857143
3306,826,RF,0.8650793650793652,0.967741935483871,0.8571428571428571
3307,826,Dummy,0.4801587301587301,0.6060606060606061,0.5714285714285714
3308,827,SVC_rec,0.7222222222222222,0.6730769230769231,1.0
3309,827,SVC_prec,0.7634920634920634,0.8636363636363636,0.5428571428571428
3310,827,RF,0.753968253968254,0.8387096774193549,0.7428571428571429
3311,827,Dummy,0.35317460317460314,0.6153846153846154,0.6857142857142857
3312,828,SVC_rec,0.9047619047619048,0.6730769230769231,1.0
3313,828,SVC_prec,0.8634920634920634,0.9333333333333333,0.8
3314,828,RF,0.8809523809523809,0.8571428571428571,0.8571428571428571
3315,828,Dummy,0.49523809523809526,0.59375,0.5428571428571428
3316,829,SVC_rec,0.8047619047619048,0.6956521739130435,0.9142857142857143
3317,829,SVC_prec,0.8984126984126984,0.9565217391304348,0.6285714285714286
3318,829,RF,0.865079365079365,0.8787878787878788,0.8285714285714286
3319,829,Dummy,0.6349206349206349,0.7714285714285715,0.7714285714285715
3320,830,SVC_rec,0.9190476190476189,0.660377358490566,1.0
3321,830,SVC_prec,0.9492063492063492,0.9354838709677419,0.8285714285714286
3322,830,RF,0.9523809523809523,0.9166666666666666,0.9428571428571428
3323,830,Dummy,0.6785714285714286,0.5625,0.5142857142857142
3324,831,SVC_rec,0.7857142857142858,0.6538461538461539,0.9714285714285714
3325,831,SVC_prec,0.8539682539682539,0.9166666666666666,0.6285714285714286
3326,831,RF,0.8142857142857143,0.78125,0.7142857142857143
3327,831,Dummy,0.4801587301587301,0.6857142857142857,0.6857142857142857
3328,832,SVC_rec,0.853968253968254,0.6938775510204082,0.9714285714285714
3329,832,SVC_prec,0.8920634920634921,0.9333333333333333,0.8
3330,832,RF,0.8841269841269841,0.8378378378378378,0.8857142857142857
3331,832,Dummy,0.5095238095238096,0.6153846153846154,0.6857142857142857
3332,833,SVC_rec,0.746031746031746,0.6875,0.9428571428571428
3333,833,SVC_prec,0.9047619047619048,0.96,0.6857142857142857
3334,833,RF,0.8238095238095239,0.8787878787878788,0.8285714285714286
3335,833,Dummy,0.5087301587301587,0.6176470588235294,0.6
3336,834,SVC_rec,0.8365079365079365,0.6862745098039216,1.0
3337,834,SVC_prec,0.9285714285714286,0.96,0.6857142857142857
3338,834,RF,0.9095238095238095,0.8823529411764706,0.8571428571428571
3339,834,Dummy,0.5373015873015873,0.6470588235294118,0.6285714285714286
3340,835,SVC_rec,0.8063492063492064,0.6938775510204082,0.9714285714285714
3341,835,SVC_prec,0.834920634920635,0.88,0.6285714285714286
3342,835,RF,0.8095238095238095,0.8666666666666667,0.7428571428571429
3343,835,Dummy,0.5095238095238096,0.5862068965517241,0.4857142857142857
3344,836,SVC_rec,0.8555555555555555,0.68,0.9714285714285714
3345,836,SVC_prec,0.8587301587301588,0.9615384615384616,0.7142857142857143
3346,836,RF,0.826984126984127,0.8235294117647058,0.8
3347,836,Dummy,0.3841269841269841,0.6875,0.6285714285714286
3348,837,SVC_rec,0.7722222222222221,0.6530612244897959,0.9142857142857143
3349,837,SVC_prec,0.8063492063492064,0.8518518518518519,0.6571428571428571
3350,837,RF,0.7682539682539682,0.8571428571428571,0.8571428571428571
3351,837,Dummy,0.4523809523809524,0.7222222222222222,0.7428571428571429
3352,838,SVC_rec,0.8095238095238095,0.6666666666666666,0.9714285714285714
3353,838,SVC_prec,0.8634920634920634,0.9230769230769231,0.6857142857142857
3354,838,RF,0.8492063492063493,0.8571428571428571,0.8571428571428571
3355,838,Dummy,0.49603174603174605,0.6744186046511628,0.8285714285714286
3356,839,SVC_rec,0.8206349206349206,0.660377358490566,1.0
3357,839,SVC_prec,0.861904761904762,0.9090909090909091,0.5714285714285714
3358,839,RF,0.873015873015873,0.8823529411764706,0.8571428571428571
3359,839,Dummy,0.3682539682539682,0.6451612903225806,0.5714285714285714
3360,840,SVC_rec,0.746031746031746,0.6538461538461539,0.9714285714285714
3361,840,SVC_prec,0.888888888888889,0.9259259259259259,0.7142857142857143
3362,840,RF,0.8269841269841269,0.8108108108108109,0.8571428571428571
3363,840,Dummy,0.5087301587301587,0.6153846153846154,0.6857142857142857
3364,841,SVC_rec,0.7761904761904763,0.6470588235294118,0.9428571428571428
3365,841,SVC_prec,0.8634920634920635,0.9310344827586207,0.7714285714285715
3366,841,RF,0.838095238095238,0.8571428571428571,0.8571428571428571
3367,841,Dummy,0.48174603174603176,0.6470588235294118,0.6285714285714286
3368,842,SVC_rec,0.7238095238095239,0.6730769230769231,1.0
3369,842,SVC_prec,0.9174603174603174,1.0,0.6571428571428571
3370,842,RF,0.8571428571428571,0.8620689655172413,0.7142857142857143
3371,842,Dummy,0.5230158730158729,0.6216216216216216,0.6571428571428571
3372,843,SVC_rec,0.8444444444444444,0.68,0.9714285714285714
3373,843,SVC_prec,0.880952380952381,0.96,0.6857142857142857
3374,843,RF,0.8698412698412699,0.8181818181818182,0.7714285714285715
3375,843,Dummy,0.46984126984126995,0.7105263157894737,0.7714285714285715
3376,844,SVC_rec,0.8857142857142858,0.6862745098039216,1.0
3377,844,SVC_prec,0.9476190476190476,0.9629629629629629,0.7428571428571429
3378,844,RF,0.9412698412698413,0.9375,0.8571428571428571
3379,844,Dummy,0.5087301587301587,0.65,0.7428571428571429
3380,845,SVC_rec,0.9333333333333333,0.6730769230769231,1.0
3381,845,SVC_prec,0.9190476190476191,1.0,0.6
3382,845,RF,0.9206349206349206,0.9,0.7714285714285715
3383,845,Dummy,0.49523809523809526,0.6470588235294118,0.6285714285714286
3384,846,SVC_rec,0.8650793650793651,0.66,0.9428571428571428
3385,846,SVC_prec,0.919047619047619,1.0,0.8571428571428571
3386,846,RF,0.919047619047619,0.8648648648648649,0.9142857142857143
3387,846,Dummy,0.6634920634920636,0.6296296296296297,0.4857142857142857
3388,847,SVC_rec,0.7984126984126984,0.660377358490566,1.0
3389,847,SVC_prec,0.834920634920635,0.9523809523809523,0.5714285714285714
3390,847,RF,0.8396825396825397,0.8928571428571429,0.7142857142857143
3391,847,Dummy,0.5365079365079365,0.5882352941176471,0.5714285714285714
3392,848,SVC_rec,0.8206349206349207,0.6862745098039216,1.0
3393,848,SVC_prec,0.8634920634920635,0.9130434782608695,0.6
3394,848,RF,0.8206349206349206,0.8387096774193549,0.7428571428571429
3395,848,Dummy,0.5238095238095238,0.6585365853658537,0.7714285714285715
3396,849,SVC_rec,0.8095238095238094,0.68,0.9714285714285714
3397,849,SVC_prec,0.9238095238095239,0.9655172413793104,0.8
3398,849,RF,0.9,0.8823529411764706,0.8571428571428571
3399,849,Dummy,0.538888888888889,0.6666666666666666,0.6857142857142857
3400,850,SVC_rec,0.8095238095238096,0.6470588235294118,0.9428571428571428
3401,850,SVC_prec,0.8666666666666667,1.0,0.6857142857142857
3402,850,RF,0.8904761904761906,0.8108108108108109,0.8571428571428571
3403,850,Dummy,0.6349206349206349,0.6578947368421053,0.7142857142857143
3404,851,SVC_rec,0.853968253968254,0.6666666666666666,0.9714285714285714
3405,851,SVC_prec,0.8920634920634921,0.9545454545454546,0.6
3406,851,RF,0.8841269841269842,0.90625,0.8285714285714286
3407,851,Dummy,0.5246031746031746,0.631578947368421,0.6857142857142857
3408,852,SVC_rec,0.746031746031746,0.6538461538461539,0.9714285714285714
3409,852,SVC_prec,0.8031746031746032,0.9230769230769231,0.6857142857142857
3410,852,RF,0.7777777777777778,0.8928571428571429,0.7142857142857143
3411,852,Dummy,0.5650793650793651,0.5789473684210527,0.6285714285714286
3412,853,SVC_rec,0.7841269841269841,0.6666666666666666,0.9714285714285714
3413,853,SVC_prec,0.9047619047619048,0.96,0.6857142857142857
3414,853,RF,0.8936507936507936,0.8378378378378378,0.8857142857142857
3415,853,Dummy,0.4388888888888889,0.5625,0.5142857142857142
3416,854,SVC_rec,0.807936507936508,0.6666666666666666,0.9714285714285714
3417,854,SVC_prec,0.8714285714285714,0.9629629629629629,0.7428571428571429
3418,854,RF,0.8587301587301588,0.8235294117647058,0.8
3419,854,Dummy,0.3547619047619047,0.631578947368421,0.6857142857142857
3420,855,SVC_rec,0.7507936507936508,0.6538461538461539,0.9714285714285714
3421,855,SVC_prec,0.9015873015873015,1.0,0.6
3422,855,RF,0.9126984126984127,0.8823529411764706,0.8571428571428571
3423,855,Dummy,0.4111111111111111,0.7297297297297297,0.7714285714285715
3424,856,SVC_rec,0.8396825396825396,0.6862745098039216,1.0
3425,856,SVC_prec,0.9095238095238095,0.9259259259259259,0.7142857142857143
3426,856,RF,0.8714285714285714,0.8823529411764706,0.8571428571428571
3427,856,Dummy,0.3976190476190476,0.7105263157894737,0.7714285714285715
3428,857,SVC_rec,0.8555555555555555,0.6666666666666666,0.9714285714285714
3429,857,SVC_prec,0.8238095238095238,0.8846153846153846,0.6571428571428571
3430,857,RF,0.8444444444444444,0.8484848484848485,0.8
3431,857,Dummy,0.5087301587301587,0.6216216216216216,0.6571428571428571
3432,858,SVC_rec,0.7714285714285714,0.6538461538461539,0.9714285714285714
3433,858,SVC_prec,0.8476190476190477,0.92,0.6571428571428571
3434,858,RF,0.8333333333333333,0.7837837837837838,0.8285714285714286
3435,858,Dummy,0.5936507936507937,0.6176470588235294,0.6
3436,859,SVC_rec,0.8079365079365078,0.6530612244897959,0.9142857142857143
3437,859,SVC_prec,0.826984126984127,0.9259259259259259,0.7142857142857143
3438,859,RF,0.8222222222222222,0.8611111111111112,0.8857142857142857
3439,859,Dummy,0.6634920634920636,0.6206896551724138,0.5142857142857142
3440,860,SVC_rec,0.8047619047619048,0.66,0.9428571428571428
3441,860,SVC_prec,0.9222222222222223,1.0,0.6571428571428571
3442,860,RF,0.907936507936508,0.9666666666666667,0.8285714285714286
3443,860,Dummy,0.5095238095238096,0.6470588235294118,0.6285714285714286
3444,861,SVC_rec,0.7984126984126984,0.660377358490566,1.0
3445,861,SVC_prec,0.8984126984126984,0.8888888888888888,0.6857142857142857
3446,861,RF,0.838095238095238,0.8333333333333334,0.8571428571428571
3447,861,Dummy,0.5103174603174603,0.5945945945945946,0.6285714285714286
3448,862,SVC_rec,0.8603174603174604,0.6666666666666666,0.9714285714285714
3449,862,SVC_prec,0.9523809523809523,1.0,0.7428571428571429
3450,862,RF,0.9253968253968254,0.9090909090909091,0.8571428571428571
3451,862,Dummy,0.5230158730158729,0.6857142857142857,0.6857142857142857
3452,863,SVC_rec,0.7698412698412699,0.66,0.9428571428571428
3453,863,SVC_prec,0.838095238095238,0.875,0.6
3454,863,RF,0.7968253968253969,0.8529411764705882,0.8285714285714286
3455,863,Dummy,0.4666666666666667,0.7058823529411765,0.6857142857142857
3456,864,SVC_rec,0.788888888888889,0.68,0.9714285714285714
3457,864,SVC_prec,0.9079365079365079,0.9310344827586207,0.7714285714285715
3458,864,RF,0.8507936507936508,0.8484848484848485,0.8
3459,864,Dummy,0.49682539682539684,0.6410256410256411,0.7142857142857143
3460,865,SVC_rec,0.7349206349206349,0.6595744680851063,0.8857142857142857
3461,865,SVC_prec,0.842857142857143,1.0,0.7142857142857143
3462,865,RF,0.8142857142857143,0.8709677419354839,0.7714285714285715
3463,865,Dummy,0.5079365079365079,0.7027027027027027,0.7428571428571429
3464,866,SVC_rec,0.9301587301587301,0.68,0.9714285714285714
3465,866,SVC_prec,0.9682539682539683,1.0,0.6857142857142857
3466,866,RF,0.9619047619047618,0.9696969696969697,0.9142857142857143
3467,866,Dummy,0.37063492063492065,0.6756756756756757,0.7142857142857143
3468,867,SVC_rec,0.7936507936507937,0.6538461538461539,0.9714285714285714
3469,867,SVC_prec,0.7825396825396824,0.875,0.6
3470,867,RF,0.8095238095238095,0.7857142857142857,0.6285714285714286
3471,867,Dummy,0.34047619047619043,0.631578947368421,0.6857142857142857
3472,868,SVC_rec,0.830952380952381,0.68,0.9714285714285714
3473,868,SVC_prec,0.8952380952380953,0.9259259259259259,0.7142857142857143
3474,868,RF,0.8777777777777778,0.9,0.7714285714285715
3475,868,Dummy,0.5650793650793651,0.6774193548387096,0.6
3476,869,SVC_rec,0.753968253968254,0.6470588235294118,0.9428571428571428
3477,869,SVC_prec,0.8428571428571429,0.896551724137931,0.7428571428571429
3478,869,RF,0.8238095238095239,0.8205128205128205,0.9142857142857143
3479,869,Dummy,0.4396825396825397,0.6666666666666666,0.6857142857142857
3480,870,SVC_rec,0.7952380952380952,0.6470588235294118,0.9428571428571428
3481,870,SVC_prec,0.8714285714285714,0.9310344827586207,0.7714285714285715
3482,870,RF,0.8444444444444446,0.8787878787878788,0.8285714285714286
3483,870,Dummy,0.5523809523809524,0.6571428571428571,0.6571428571428571
3484,871,SVC_rec,0.7968253968253968,0.6862745098039216,1.0
3485,871,SVC_prec,0.9238095238095239,1.0,0.6285714285714286
3486,871,RF,0.8587301587301588,0.8387096774193549,0.7428571428571429
3487,871,Dummy,0.45396825396825397,0.75,0.7714285714285715
3488,872,SVC_rec,0.7888888888888889,0.6538461538461539,0.9714285714285714
3489,872,SVC_prec,0.8063492063492064,0.9230769230769231,0.6857142857142857
3490,872,RF,0.853968253968254,0.8709677419354839,0.7714285714285715
3491,872,Dummy,0.39841269841269844,0.6,0.6
3492,873,SVC_rec,0.7841269841269842,0.6530612244897959,0.9142857142857143
3493,873,SVC_prec,0.8571428571428571,0.9565217391304348,0.6285714285714286
3494,873,RF,0.8555555555555555,0.92,0.6571428571428571
3495,873,Dummy,0.3833333333333333,0.6060606060606061,0.5714285714285714
3496,874,SVC_rec,0.7317460317460318,0.6538461538461539,0.9714285714285714
3497,874,SVC_prec,0.8761904761904762,0.92,0.6571428571428571
3498,874,RF,0.7682539682539683,0.7647058823529411,0.7428571428571429
3499,874,Dummy,0.4253968253968254,0.6388888888888888,0.6571428571428571
3500,875,SVC_rec,0.8515873015873016,0.6938775510204082,0.9714285714285714
3501,875,SVC_prec,0.9111111111111111,0.9333333333333333,0.8
3502,875,RF,0.8793650793650795,0.8285714285714286,0.8285714285714286
3503,875,Dummy,0.3412698412698413,0.7027027027027027,0.7428571428571429
3504,876,SVC_rec,0.7428571428571429,0.6730769230769231,1.0
3505,876,SVC_prec,0.826984126984127,0.8666666666666667,0.7428571428571429
3506,876,RF,0.7968253968253969,0.775,0.8857142857142857
3507,876,Dummy,0.5111111111111111,0.6216216216216216,0.6571428571428571
3508,877,SVC_rec,0.8031746031746032,0.6538461538461539,0.9714285714285714
3509,877,SVC_prec,0.9063492063492062,0.9310344827586207,0.7714285714285715
3510,877,RF,0.8873015873015873,0.8787878787878788,0.8285714285714286
3511,877,Dummy,0.3825396825396825,0.5757575757575758,0.5428571428571428
3512,878,SVC_rec,0.8492063492063492,0.6666666666666666,0.9714285714285714
3513,878,SVC_prec,0.9000000000000001,0.96,0.6857142857142857
3514,878,RF,0.8777777777777778,0.9310344827586207,0.7714285714285715
3515,878,Dummy,0.4396825396825397,0.6285714285714286,0.6285714285714286
3516,879,SVC_rec,0.7428571428571428,0.64,0.9142857142857143
3517,879,SVC_prec,0.8396825396825397,0.9259259259259259,0.7142857142857143
3518,879,RF,0.8222222222222222,0.8235294117647058,0.8
3519,879,Dummy,0.5920634920634921,0.675,0.7714285714285715
3520,880,SVC_rec,0.846031746031746,0.660377358490566,1.0
3521,880,SVC_prec,0.873015873015873,0.8787878787878788,0.8285714285714286
3522,880,RF,0.8825396825396825,0.8205128205128205,0.9142857142857143
3523,880,Dummy,0.5523809523809524,0.6756756756756757,0.7142857142857143
3524,881,SVC_rec,0.7603174603174604,0.6538461538461539,0.9714285714285714
3525,881,SVC_prec,0.896825396825397,1.0,0.5714285714285714
3526,881,RF,0.8714285714285714,0.8333333333333334,0.8571428571428571
3527,881,Dummy,0.5087301587301587,0.5333333333333333,0.45714285714285713
3528,882,SVC_rec,0.8142857142857142,0.6666666666666666,0.9714285714285714
3529,882,SVC_prec,0.9,0.9259259259259259,0.7142857142857143
3530,882,RF,0.8666666666666667,0.8484848484848485,0.8
3531,882,Dummy,0.46746031746031746,0.7222222222222222,0.7428571428571429
3532,883,SVC_rec,0.6841269841269841,0.6538461538461539,0.9714285714285714
3533,883,SVC_prec,0.7063492063492063,0.8260869565217391,0.5428571428571428
3534,883,RF,0.753968253968254,0.7777777777777778,0.8
3535,883,Dummy,0.4388888888888889,0.6363636363636364,0.6
3536,884,SVC_rec,0.8428571428571429,0.6730769230769231,1.0
3537,884,SVC_prec,0.8920634920634921,0.9565217391304348,0.6285714285714286
3538,884,RF,0.8476190476190476,0.8620689655172413,0.7142857142857143
3539,884,Dummy,0.5944444444444444,0.6842105263157895,0.7428571428571429
3540,885,SVC_rec,0.8015873015873016,0.6538461538461539,0.9714285714285714
3541,885,SVC_prec,0.8650793650793651,0.9259259259259259,0.7142857142857143
3542,885,RF,0.8634920634920635,0.9090909090909091,0.8571428571428571
3543,885,Dummy,0.49444444444444446,0.6216216216216216,0.6571428571428571
3544,886,SVC_rec,0.8317460317460318,0.6538461538461539,0.9714285714285714
3545,886,SVC_prec,0.8761904761904762,0.9259259259259259,0.7142857142857143
3546,886,RF,0.8523809523809522,0.8787878787878788,0.8285714285714286
3547,886,Dummy,0.5238095238095238,0.6666666666666666,0.6285714285714286
3548,887,SVC_rec,0.6174603174603175,0.6458333333333334,0.8857142857142857
3549,887,SVC_prec,0.7396825396825397,0.9,0.5142857142857142
3550,887,RF,0.6968253968253968,0.7741935483870968,0.6857142857142857
3551,887,Dummy,0.5230158730158729,0.6333333333333333,0.5428571428571428
3552,888,SVC_rec,0.8555555555555555,0.66,0.9428571428571428
3553,888,SVC_prec,0.8396825396825396,0.9,0.7714285714285715
3554,888,RF,0.8507936507936508,0.8857142857142857,0.8857142857142857
3555,888,Dummy,0.5515873015873016,0.6666666666666666,0.6857142857142857
3556,889,SVC_rec,0.8523809523809524,0.6666666666666666,0.9714285714285714
3557,889,SVC_prec,0.8952380952380953,0.9333333333333333,0.8
3558,889,RF,0.8825396825396825,0.8648648648648649,0.9142857142857143
3559,889,Dummy,0.4666666666666667,0.675,0.7714285714285715
3560,890,SVC_rec,0.8317460317460318,0.68,0.9714285714285714
3561,890,SVC_prec,0.9158730158730157,0.9615384615384616,0.7142857142857143
3562,890,RF,0.8984126984126983,0.8857142857142857,0.8857142857142857
3563,890,Dummy,0.49603174603174605,0.6097560975609756,0.7142857142857143
3564,891,SVC_rec,0.7206349206349206,0.6666666666666666,0.9714285714285714
3565,891,SVC_prec,0.788888888888889,0.8333333333333334,0.5714285714285714
3566,891,RF,0.7428571428571429,0.84375,0.7714285714285715
3567,891,Dummy,0.46746031746031746,0.625,0.7142857142857143
3568,892,SVC_rec,0.7952380952380952,0.66,0.9428571428571428
3569,892,SVC_prec,0.8793650793650793,0.9333333333333333,0.8
3570,892,RF,0.8730158730158729,0.8333333333333334,0.8571428571428571
3571,892,Dummy,0.48095238095238096,0.6176470588235294,0.6
3572,893,SVC_rec,0.8253968253968254,0.68,0.9714285714285714
3573,893,SVC_prec,0.8666666666666667,0.9285714285714286,0.7428571428571429
3574,893,RF,0.8825396825396825,0.8205128205128205,0.9142857142857143
3575,893,Dummy,0.48174603174603176,0.725,0.8285714285714286
3576,894,SVC_rec,0.7857142857142856,0.6730769230769231,1.0
3577,894,SVC_prec,0.861904761904762,0.9,0.7714285714285715
3578,894,RF,0.8380952380952381,0.8611111111111112,0.8857142857142857
3579,894,Dummy,0.46746031746031746,0.6190476190476191,0.7428571428571429
3580,895,SVC_rec,0.919047619047619,0.7,1.0
3581,895,SVC_prec,0.8492063492063492,0.9615384615384616,0.7142857142857143
3582,895,RF,0.9238095238095237,0.8857142857142857,0.8857142857142857
3583,895,Dummy,0.42619047619047623,0.5945945945945946,0.6285714285714286
3584,896,SVC_rec,0.6968253968253969,0.660377358490566,1.0
3585,896,SVC_prec,0.8095238095238095,0.84,0.6
3586,896,RF,0.7619047619047619,0.8181818181818182,0.7714285714285715
3587,896,Dummy,0.5079365079365079,0.6666666666666666,0.6285714285714286
3588,897,SVC_rec,0.680952380952381,0.66,0.9428571428571428
3589,897,SVC_prec,0.7746031746031746,0.8333333333333334,0.5714285714285714
3590,897,RF,0.6904761904761905,0.8181818181818182,0.7714285714285715
3591,897,Dummy,0.55,0.7142857142857143,0.7142857142857143
3592,898,SVC_rec,0.7666666666666666,0.660377358490566,1.0
3593,898,SVC_prec,0.7873015873015874,0.9047619047619048,0.5428571428571428
3594,898,RF,0.792063492063492,0.7575757575757576,0.7142857142857143
3595,898,Dummy,0.4531746031746032,0.6410256410256411,0.7142857142857143
3596,899,SVC_rec,0.7952380952380952,0.673469387755102,0.9428571428571428
3597,899,SVC_prec,0.8999999999999999,0.9629629629629629,0.7428571428571429
3598,899,RF,0.8634920634920635,0.8378378378378378,0.8857142857142857
3599,899,Dummy,0.39841269841269844,0.6857142857142857,0.6857142857142857
3600,900,SVC_rec,0.846031746031746,0.6666666666666666,0.9714285714285714
3601,900,SVC_prec,0.915873015873016,0.9285714285714286,0.7428571428571429
3602,900,RF,0.853968253968254,0.9354838709677419,0.8285714285714286
3603,900,Dummy,0.6341269841269841,0.7567567567567568,0.8
3604,901,SVC_rec,0.8888888888888888,0.68,0.9714285714285714
3605,901,SVC_prec,0.9031746031746031,0.9310344827586207,0.7714285714285715
3606,901,RF,0.9126984126984127,0.9117647058823529,0.8857142857142857
3607,901,Dummy,0.4111111111111111,0.6944444444444444,0.7142857142857143
3608,902,SVC_rec,0.8476190476190476,0.6730769230769231,1.0
3609,902,SVC_prec,0.9603174603174602,1.0,0.7142857142857143
3610,902,RF,0.9174603174603174,0.8484848484848485,0.8
3611,902,Dummy,0.4388888888888889,0.696969696969697,0.6571428571428571
3612,903,SVC_rec,0.792063492063492,0.6730769230769231,1.0
3613,903,SVC_prec,0.8507936507936509,1.0,0.6
3614,903,RF,0.8761904761904763,0.8387096774193549,0.7428571428571429
3615,903,Dummy,0.5507936507936508,0.7037037037037037,0.5428571428571428
3616,904,SVC_rec,0.8174603174603176,0.6470588235294118,0.9428571428571428
3617,904,SVC_prec,0.8746031746031746,1.0,0.6285714285714286
3618,904,RF,0.8809523809523809,0.9333333333333333,0.8
3619,904,Dummy,0.46746031746031746,0.5483870967741935,0.4857142857142857
3620,905,SVC_rec,0.9111111111111112,0.68,0.9714285714285714
3621,905,SVC_prec,0.9396825396825397,1.0,0.6285714285714286
3622,905,RF,0.8968253968253969,0.9285714285714286,0.7428571428571429
3623,905,Dummy,0.48095238095238096,0.631578947368421,0.6857142857142857
3624,906,SVC_rec,0.7873015873015873,0.68,0.9714285714285714
3625,906,SVC_prec,0.8047619047619048,0.9230769230769231,0.6857142857142857
3626,906,RF,0.8492063492063493,0.8529411764705882,0.8285714285714286
3627,906,Dummy,0.4246031746031746,0.7333333333333333,0.6285714285714286
3628,907,SVC_rec,0.7888888888888889,0.660377358490566,1.0
3629,907,SVC_prec,0.8047619047619048,0.8846153846153846,0.6571428571428571
3630,907,RF,0.8158730158730159,0.8378378378378378,0.8857142857142857
3631,907,Dummy,0.5785714285714285,0.717948717948718,0.8
3632,908,SVC_rec,0.8111111111111111,0.66,0.9428571428571428
3633,908,SVC_prec,0.8809523809523809,0.9629629629629629,0.7428571428571429
3634,908,RF,0.8603174603174604,0.8529411764705882,0.8285714285714286
3635,908,Dummy,0.6642857142857144,0.6857142857142857,0.6857142857142857
3636,909,SVC_rec,0.7396825396825397,0.6530612244897959,0.9142857142857143
3637,909,SVC_prec,0.8206349206349207,0.9523809523809523,0.5714285714285714
3638,909,RF,0.7444444444444445,0.8571428571428571,0.6857142857142857
3639,909,Dummy,0.49682539682539684,0.6756756756756757,0.7142857142857143
3640,910,SVC_rec,0.7873015873015873,0.6470588235294118,0.9428571428571428
3641,910,SVC_prec,0.9,0.9615384615384616,0.7142857142857143
3642,910,RF,0.8682539682539683,0.8787878787878788,0.8285714285714286
3643,910,Dummy,0.4801587301587301,0.6486486486486487,0.6857142857142857
3644,911,SVC_rec,0.9396825396825397,0.6730769230769231,1.0
3645,911,SVC_prec,0.919047619047619,1.0,0.6571428571428571
3646,911,RF,0.9380952380952381,0.9655172413793104,0.8
3647,911,Dummy,0.4666666666666667,0.6585365853658537,0.7714285714285715
3648,912,SVC_rec,0.765079365079365,0.660377358490566,1.0
3649,912,SVC_prec,0.8460317460317461,0.9259259259259259,0.7142857142857143
3650,912,RF,0.8253968253968254,0.8181818181818182,0.7714285714285715
3651,912,Dummy,0.5515873015873016,0.78125,0.7142857142857143
3652,913,SVC_rec,0.8015873015873016,0.6730769230769231,1.0
3653,913,SVC_prec,0.8761904761904762,0.9565217391304348,0.6285714285714286
3654,913,RF,0.8444444444444444,0.7941176470588235,0.7714285714285715
3655,913,Dummy,0.4119047619047619,0.7073170731707317,0.8285714285714286
3656,914,SVC_rec,0.7492063492063492,0.6730769230769231,1.0
3657,914,SVC_prec,0.865079365079365,0.9166666666666666,0.6285714285714286
3658,914,RF,0.7793650793650794,0.8064516129032258,0.7142857142857143
3659,914,Dummy,0.4119047619047619,0.6,0.6857142857142857
3660,915,SVC_rec,0.7968253968253968,0.6862745098039216,1.0
3661,915,SVC_prec,0.861904761904762,0.9032258064516129,0.8
3662,915,RF,0.8571428571428572,0.8108108108108109,0.8571428571428571
3663,915,Dummy,0.7333333333333334,0.6060606060606061,0.5714285714285714
3664,916,SVC_rec,0.8523809523809525,0.6666666666666666,0.9714285714285714
3665,916,SVC_prec,0.9063492063492062,0.9655172413793104,0.8
3666,916,RF,0.9079365079365079,0.8205128205128205,0.9142857142857143
3667,916,Dummy,0.6079365079365079,0.6923076923076923,0.7714285714285715
3668,917,SVC_rec,0.8142857142857144,0.6538461538461539,0.9714285714285714
3669,917,SVC_prec,0.873015873015873,0.96,0.6857142857142857
3670,917,RF,0.8793650793650793,0.8823529411764706,0.8571428571428571
3671,917,Dummy,0.426984126984127,0.7222222222222222,0.7428571428571429
3672,918,SVC_rec,0.9079365079365079,0.6862745098039216,1.0
